file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_38073,0.0,1.654875,utt,-42.796502130681816,-44.56129401070731,15.256648023928605,16.874000266898925
common_voice_22_0_20,0.0,10.1368,utt,-40.905128975591715,-54.353841066360474,15.247673880016782,9.474929349029406
common_voice_22_0_17405,0.0,3.1166,utt,-36.5380608974359,-40.89112043380737,15.24562888152407,9.6611071900792
common_voice_22_0_3787,0.0,4.7943,utt,-45.87318143267223,-57.46006532148881,15.195348061609762,9.935606811312274
common_voice_22_0_37417,0.0,1.2176,utt,-48.00615154328894,-52.40959612528483,15.10427165988892,12.912168955789454
common_voice_22_0_19821,0.0,3.140375,utt,-36.17722121317675,-41.97651672363281,15.092824140573386,12.467678538165917
common_voice_22_0_32501,0.0,2.9265625,utt,-36.45834111028157,-41.29273796081543,15.092824140573386,14.56756054436223
common_voice_22_0_372,0.0,7.892875,utt,-57.04873158269962,-56.98558082580566,15.028991832642065,9.562660630312887
common_voice_22_0_3535,0.0,5.7226,utt,-53.14579463505245,-59.71410999298096,14.822827038388086,10.050248051622566
common_voice_22_0_1821,0.0,4.5771875,utt,,-46.67952919006348,14.812886321019297,10.556369113776288
common_voice_22_0_19645,0.0,1.9043,utt,-38.57357884457237,-43.54637388749556,14.788241162402453,8.387588404462342
common_voice_22_0_28581,0.0,2.7454,utt,-37.0528125,-45.508867263793945,14.787210104677238,11.233036153273453
common_voice_22_0_28593,0.0,1.87125,utt,-43.9310400651738,-46.04481167263455,14.787209193878281,6.980609953535216
common_voice_22_0_35741,0.0,1.9092,utt,-54.382091582133505,-54.923248608907066,14.687540850413612,7.549376784604245
common_voice_22_0_22404,0.0,2.963375,utt,-44.11729637352196,-55.98901519775391,14.647001029389312,5.327765715518346
common_voice_22_0_33074,0.0,1.6226,utt,-54.0624095775463,-57.66123294830322,14.634403086729165,4.733081110825809
common_voice_22_0_28930,0.0,3.01675,utt,-37.80859375,-42.85065460205078,14.634402631329685,10.478492565759622
common_voice_22_0_33000,0.0,1.027,utt,-51.08893355582524,-63.85055389404297,14.591629113925116,10.406480896348908
common_voice_22_0_293,0.0,5.210375,utt,-42.64126229606526,-45.030238982169855,14.481596182630959,3.322439828667429
common_voice_22_0_30190,0.0,1.3296875,utt,-53.1922029194079,-54.665170669555664,14.40639810361536,4.989750432895601
common_voice_22_0_816,0.0,4.9451875,utt,-44.92950994318182,-45.91955325478002,14.402914855906563,9.062216771088618
common_voice_22_0_27448,0.0,2.64325,utt,-38.25075091737689,-42.83191935221354,14.346606740918705,11.413171112469307
common_voice_22_0_4096,0.0,2.9995,utt,-43.608248697916665,-44.95846430460612,14.328791327830407,11.766017157026432
common_voice_22_0_251,0.0,8.4881875,utt,-57.058556941990574,-57.969130532783375,14.272263442139309,8.350377484078429
common_voice_22_0_156,0.0,8.9936,utt,-50.807503128476085,-55.65524258820907,14.18877407687707,11.015263306149588
common_voice_22_0_3992,0.0,3.5492,utt,-49.10231624119718,-53.33412818908691,14.175983854482855,12.622583707710174
common_voice_22_0_29263,0.0,1.45175,utt,-38.95049838362069,-43.964378356933594,14.175982943683898,3.3268065562729845
common_voice_22_0_9760,0.0,2.0045625,utt,-44.446181640625,-48.243841807047524,14.06746649666957,5.020377585693462
common_voice_22_0_29585,0.0,1.448875,utt,-43.5635775862069,-45.17783864339193,14.027898385755126,8.82616573858207
common_voice_22_0_768,0.0,5.87,utt,-41.43276857964225,-48.472315701571375,14.023176381135302,9.932988749057245
common_voice_22_0_1826,0.0,5.3236875,utt,-53.7959608493891,-56.024756576075696,13.882103176396988,4.3409424206730876
common_voice_22_0_22412,0.0,1.9050625,utt,-45.09293193717277,-42.16614532470703,13.870369818586706,9.69807134997327
common_voice_22_0_31048,0.0,3.408375,utt,-48.483790780791786,-57.71794764200846,13.870369818586706,15.193877856710946
common_voice_22_0_28284,0.0,1.7999,utt,-42.28620334201389,-47.12238168716431,13.870369391649696,1.605069752944221
common_voice_22_0_2156,0.0,3.7105625,utt,-44.09760097287736,-50.56488518965872,13.870172145872887,7.05716746079402
common_voice_22_0_4848,0.0,3.3559,utt,-38.7873041062128,-45.556733498206505,13.868544208173336,13.312578250191612
common_voice_22_0_26396,0.0,2.0787,utt,-42.51285963792067,-47.74603271484375,13.81818382245872,3.0294102006741674
common_voice_22_0_22704,0.0,2.9690625,utt,-53.26862373737374,-53.625449117024736,13.73245840561815,15.202933114158803
