file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_970,0.0,1.007875,utt,-47.34315536045792,-47.419792811075844,4.533615909658037,6.61052018137274
common_voice_22_0_63,0.0,2.9851875,utt,-52.00109740802676,-52.11773212977818,4.528138839623829,0.7393740756091916
common_voice_22_0_175,0.0,3.3283,utt,-62.74368313626126,-55.800444330487935,4.528129791128906,2.3444960246987243
common_voice_22_0_65,0.0,2.8024,utt,-55.135062081473215,-53.96057946341379,4.5262417288774275,8.455131367426334
common_voice_22_0_426,0.0,2.0850625,utt,-66.2004943555622,-60.338058108375186,4.514504357494887,6.871181407798065
common_voice_22_0_865,0.0,1.302,utt,-50.035843599759616,-49.42885002723107,4.469552487876505,20.971857008341683
common_voice_22_0_153,0.0,2.6893,utt,-51.79844693889405,-51.495031172229396,4.469551212758174,4.074032580536983
common_voice_22_0_1127,0.0,0.7121,utt,-54.96604726012324,-53.40022277832031,4.403165758191521,10.782521894132033
common_voice_22_0_391,0.0,1.7674,utt,-55.93415099752825,-51.88776928445567,4.381797226156037,3.7557353418581094
common_voice_22_0_1209,0.0,0.9525625,utt,-52.89722964638158,-53.20989735921224,4.328411321552354,15.092158130118849
common_voice_22_0_385,0.0,1.626875,utt,-52.6900402607362,-51.604741009798914,4.297783449711935,7.173206135971622
common_voice_22_0_164,0.0,2.5340625,utt,-60.66526293848814,-58.312410648052506,4.281032380295233,4.2048215031878655
common_voice_22_0_111,0.0,2.7090625,utt,-51.72105987661439,-50.4222349802653,4.281032380295233,9.35259121605736
common_voice_22_0_1160,0.0,0.7201875,utt,-55.624267578125,-55.62435531616211,4.281030431546431,6.9801943124578205
common_voice_22_0_416,0.0,1.680875,utt,-52.504720052083336,-51.77822360992432,4.278899659246641,14.759550901681042
common_voice_22_0_782,0.0,1.242375,utt,-57.96754111013105,-60.58707022666931,4.249334155856027,16.058639032054543
common_voice_22_0_997,0.0,0.9983,utt,-55.218076171875,-54.280662536621094,4.249334155856027,6.767450221708611
common_voice_22_0_201,0.0,2.1791875,utt,-53.26418255447248,-52.98836121735749,4.249332141719956,5.504479371826676
common_voice_22_0_552,0.0,1.8391,utt,-55.737118928328805,-55.10438749525282,4.241998988945725,2.9971171507329135
common_voice_22_0_447,0.0,2.4705625,utt,-52.058542351973685,-51.447624397277835,4.148617817089165,13.159357821068216
common_voice_22_0_1086,0.0,1.689375,utt,-42.802324103180474,-49.888799394880024,4.127267628903891,16.041930236365907
common_voice_22_0_1124,0.0,1.0008,utt,-63.5675,-55.00977039337158,4.127265652470479,12.943453833456942
common_voice_22_0_1186,0.0,0.5546875,utt,-58.76488370028409,-58.828001976013184,4.127265588714562,8.234123224033556
common_voice_22_0_761,0.0,1.1946,utt,-55.75100118172269,-57.41637665884836,4.127265588714562,6.479209923012196
common_voice_22_0_1053,0.0,0.9576,utt,-52.11061096191406,-51.63926362991333,4.127265588714562,5.532262491893627
common_voice_22_0_1046,0.0,1.1549,utt,-57.17505944293478,-56.04621092478434,4.112949295630748,10.022216066450357
common_voice_22_0_1117,0.0,0.884875,utt,-56.478515625,-54.760217878553604,4.112949295630748,6.83434257964371
common_voice_22_0_344,0.0,2.115,utt,-65.24994932930424,-58.63746134440104,4.03256313989422,15.030398723364758
common_voice_22_0_931,0.0,1.2239,utt,-59.63747518570697,-59.74831243661734,4.03256313989422,7.725981950986473
common_voice_22_0_891,0.0,1.324375,utt,-62.49573863636363,-58.59255822499593,4.032562960358025,3.2456425724712723
common_voice_22_0_763,0.0,1.9721,utt,-69.26002339784264,-59.687785085042314,3.9724488264656537,8.730379442368047
